audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF12107,TRIP_DRV003_04,DRV003,2024-02-06 14:30:31,2024-02-06 14:30:36,5,2,8500,58.36,51.6,6.75,30.48,0.692,0.694,0.4394,1661.3,0.02413,134.0,37.6,6.45,True
AF12108,TRIP_DRV003_04,DRV003,2024-02-06 14:30:33,2024-02-06 14:30:38,5,2,8502,59.83,51.6,8.22,39.4,0.723,0.491,0.5147,1778.3,0.0315,167.6,37.78,5.51,True
AF12109,TRIP_DRV003_04,DRV003,2024-02-06 14:30:35,2024-02-06 14:30:40,5,2,8504,62.03,51.6,10.42,31.35,0.654,0.545,0.4552,1559.3,0.02581,163.1,36.68,5.4,True
AF12110,TRIP_DRV003_04,DRV003,2024-02-06 14:30:37,2024-02-06 14:30:42,5,2,8506,62.38,51.6,10.77,23.7,0.416,0.693,0.4368,1790.2,0.02238,163.1,36.62,6.48,True
AF12111,TRIP_DRV003_04,DRV003,2024-02-06 14:30:39,2024-02-06 14:30:44,5,2,8508,57.68,51.6,6.07,29.07,0.439,0.681,0.4365,1615.7,0.02715,159.2,32.42,5.79,True
AF12112,TRIP_DRV003_04,DRV003,2024-02-06 14:30:41,2024-02-06 14:30:46,5,2,8510,61.31,51.6,9.7,27.4,0.782,0.441,0.4897,1890.4,0.02051,148.2,29.71,5.78,True
AF12113,TRIP_DRV003_04,DRV003,2024-02-06 14:30:43,2024-02-06 14:30:48,5,2,8512,58.19,51.6,6.58,34.45,0.587,0.467,0.4126,1668.0,0.03456,135.1,37.37,6.31,True
AF12114,TRIP_DRV003_04,DRV003,2024-02-06 14:30:45,2024-02-06 14:30:50,5,2,8514,57.79,51.6,6.18,21.32,0.424,0.635,0.4824,1648.6,0.02506,153.7,31.39,6.42,True
AF12115,TRIP_DRV003_04,DRV003,2024-02-06 14:30:47,2024-02-06 14:30:52,5,2,8516,60.8,51.6,9.19,28.94,0.631,0.674,0.4706,1871.8,0.02036,135.5,31.08,5.7,True
AF12116,TRIP_DRV003_04,DRV003,2024-02-06 14:30:49,2024-02-06 14:30:54,5,2,8518,60.73,51.6,9.12,23.69,0.561,0.558,0.4301,1835.5,0.02466,150.4,36.42,6.11,True
AF12117,TRIP_DRV003_04,DRV003,2024-02-06 14:30:51,2024-02-06 14:30:56,5,2,8520,60.26,51.6,8.65,35.89,0.736,0.496,0.4202,1616.8,0.02418,160.5,30.69,6.38,True
AF12118,TRIP_DRV003_04,DRV003,2024-02-06 14:30:53,2024-02-06 14:30:58,5,2,8522,60.52,51.6,8.91,39.74,0.378,0.501,0.506,1557.8,0.02512,168.7,35.17,6.03,True
AF12119,TRIP_DRV003_04,DRV003,2024-02-06 14:30:55,2024-02-06 14:31:00,5,2,8524,62.28,51.6,10.67,27.94,0.457,0.609,0.5098,1658.9,0.02329,131.0,35.71,5.88,True
AF12120,TRIP_DRV003_04,DRV003,2024-02-06 14:30:57,2024-02-06 14:31:02,5,2,8526,61.16,51.6,9.55,29.69,0.762,0.468,0.505,1699.4,0.0333,134.0,35.95,5.98,True
AF12121,TRIP_DRV003_04,DRV003,2024-02-06 14:30:59,2024-02-06 14:31:04,5,2,8528,60.34,51.6,8.73,28.92,0.511,0.549,0.4182,1800.0,0.02688,140.3,37.58,5.96,True
AF12122,TRIP_DRV003_04,DRV003,2024-02-06 14:31:01,2024-02-06 14:31:06,5,2,8530,61.29,51.6,9.68,28.3,0.601,0.527,0.5149,1883.2,0.03382,169.0,33.26,5.6,True
AF12123,TRIP_DRV003_04,DRV003,2024-02-06 14:31:03,2024-02-06 14:31:08,5,2,8532,48.81,51.6,-2.8,18.64,1.248,0.423,0.4394,1137.2,0.01653,118.8,22.24,5.28,True
AF12124,TRIP_DRV003_04,DRV003,2024-02-06 14:31:05,2024-02-06 14:31:10,5,2,8534,48.81,51.6,-2.8,17.5,0.434,0.159,0.3505,1468.3,0.02017,143.5,24.64,4.14,True
AF12125,TRIP_DRV003_04,DRV003,2024-02-06 14:31:07,2024-02-06 14:31:12,5,2,8536,49.76,51.6,-1.85,19.95,0.993,0.418,0.2515,1185.6,0.02316,143.9,25.88,2.65,True
AF12126,TRIP_DRV003_04,DRV003,2024-02-06 14:31:09,2024-02-06 14:31:14,5,2,8538,54.1,51.6,2.49,15.68,0.479,0.273,0.2456,1563.9,0.0155,127.3,21.75,4.08,True
AF12127,TRIP_DRV003_04,DRV003,2024-02-06 14:31:11,2024-02-06 14:31:16,5,2,8540,60.69,51.6,9.08,15.24,0.864,0.213,0.15,1392.4,0.01211,155.8,8.86,2.76,True
AF12128,TRIP_DRV003_04,DRV003,2024-02-06 14:31:13,2024-02-06 14:31:18,5,2,8542,52.79,51.6,1.18,9.88,0.762,0.307,0.3892,1441.9,0.0124,123.4,33.33,2.57,True
AF12129,TRIP_DRV003_04,DRV003,2024-02-06 14:31:15,2024-02-06 14:31:20,5,2,8544,49.13,51.6,-2.48,18.68,1.458,0.59,0.3677,1130.5,0.01621,113.4,12.24,4.32,True
AF12130,TRIP_DRV003_04,DRV003,2024-02-06 14:31:17,2024-02-06 14:31:22,5,2,8546,53.31,51.6,1.7,16.37,0.477,0.475,0.3823,1059.8,0.01708,120.2,30.71,3.25,True
AF12131,TRIP_DRV003_04,DRV003,2024-02-06 14:31:19,2024-02-06 14:31:24,5,2,8548,52.11,51.6,0.5,19.81,1.188,0.582,0.3294,1344.6,0.0201,123.4,19.7,5.0,True
AF12132,TRIP_DRV003_04,DRV003,2024-02-06 14:31:21,2024-02-06 14:31:26,5,2,8550,52.62,51.6,1.01,9.21,0.667,0.163,0.3197,895.7,0.01353,116.4,15.09,5.47,True
AF12133,TRIP_DRV003_04,DRV003,2024-02-06 14:31:23,2024-02-06 14:31:28,5,2,8552,48.16,51.6,-3.45,9.92,0.551,0.332,0.2858,1345.7,0.02173,143.7,33.45,4.76,True
AF12134,TRIP_DRV003_04,DRV003,2024-02-06 14:31:25,2024-02-06 14:31:30,5,2,8554,57.12,51.6,5.51,10.26,1.384,0.318,0.227,821.6,0.00717,118.5,23.73,5.44,True
AF12135,TRIP_DRV003_04,DRV003,2024-02-06 14:31:27,2024-02-06 14:31:32,5,2,8556,56.6,51.6,4.99,17.88,1.049,0.318,0.3043,1419.9,0.01578,120.9,30.94,4.03,True
AF12136,TRIP_DRV003_04,DRV003,2024-02-06 14:31:29,2024-02-06 14:31:34,5,2,8558,51.92,51.6,0.31,8.12,0.693,0.265,0.2154,1311.9,0.01474,114.5,14.81,4.14,True
AF12137,TRIP_DRV003_04,DRV003,2024-02-06 14:31:31,2024-02-06 14:31:36,5,2,8560,59.74,51.6,8.13,9.09,1.076,0.531,0.3918,1048.1,0.0085,143.6,20.43,3.61,True
AF12138,TRIP_DRV003_04,DRV003,2024-02-06 14:31:33,2024-02-06 14:31:38,5,2,8562,51.1,51.6,-0.51,13.6,1.307,0.321,0.2077,1777.8,0.01623,135.1,13.95,3.81,True
AF12139,TRIP_DRV003_04,DRV003,2024-02-06 14:31:35,2024-02-06 14:31:40,5,2,8564,47.81,51.6,-3.8,4.04,0.499,0.469,0.3565,1200.4,0.01074,135.5,8.74,4.92,True
AF12140,TRIP_DRV003_04,DRV003,2024-02-06 14:31:37,2024-02-06 14:31:42,5,2,8566,57.18,51.6,5.57,8.69,0.63,0.53,0.2759,1111.5,0.0081,120.4,13.0,5.41,True
AF12141,TRIP_DRV003_04,DRV003,2024-02-06 14:31:39,2024-02-06 14:31:44,5,2,8568,58.19,51.6,6.58,19.72,1.319,0.517,0.4416,1335.6,0.00928,111.2,17.02,3.81,True
AF12142,TRIP_DRV003_04,DRV003,2024-02-06 14:31:41,2024-02-06 14:31:46,5,2,8570,56.42,51.6,4.81,9.05,0.994,0.405,0.4175,1542.1,0.02378,113.1,13.37,2.55,True
AF12143,TRIP_DRV003_04,DRV003,2024-02-06 14:31:43,2024-02-06 14:31:48,5,2,8572,52.48,51.6,0.87,12.1,0.764,0.278,0.4432,1338.6,0.00543,148.7,33.76,4.23,True
AF12144,TRIP_DRV003_04,DRV003,2024-02-06 14:31:45,2024-02-06 14:31:50,5,2,8574,58.78,51.6,7.17,11.73,0.872,0.35,0.1791,1639.2,0.02226,127.6,33.36,2.63,True
AF12145,TRIP_DRV003_04,DRV003,2024-02-06 14:31:47,2024-02-06 14:31:52,5,2,8576,59.64,51.6,8.03,19.15,1.398,0.579,0.1732,952.2,0.01547,159.2,19.31,4.12,True
AF12146,TRIP_DRV003_04,DRV003,2024-02-06 14:31:49,2024-02-06 14:31:54,5,2,8578,56.36,51.6,4.75,5.31,1.057,0.247,0.2807,1479.1,0.0126,153.3,33.39,3.82,True
AF12147,TRIP_DRV003_04,DRV003,2024-02-06 14:31:51,2024-02-06 14:31:56,5,2,8580,59.89,51.6,8.28,9.42,1.13,0.562,0.3628,1451.1,0.01771,151.3,28.37,4.02,True
AF12148,TRIP_DRV003_04,DRV003,2024-02-06 14:31:53,2024-02-06 14:31:58,5,2,8582,55.35,51.6,3.74,7.87,0.65,0.348,0.4446,1520.4,0.01862,131.0,20.35,4.94,True
AF12149,TRIP_DRV003_04,DRV003,2024-02-06 14:31:55,2024-02-06 14:32:00,5,2,8584,57.94,51.6,6.33,13.07,0.49,0.497,0.4082,1562.9,0.01635,114.4,10.57,4.32,True
AF12150,TRIP_DRV003_04,DRV003,2024-02-06 14:31:57,2024-02-06 14:32:02,5,2,8586,49.53,51.6,-2.08,19.04,0.61,0.513,0.3835,1731.7,0.01071,140.9,21.24,3.13,True
AF12151,TRIP_DRV003_04,DRV003,2024-02-06 14:31:59,2024-02-06 14:32:04,5,2,8588,48.78,51.6,-2.83,19.09,1.487,0.293,0.4364,906.0,0.02058,152.8,14.45,4.53,True
AF12152,TRIP_DRV003_04,DRV003,2024-02-06 14:32:01,2024-02-06 14:32:06,5,2,8590,59.7,51.6,8.09,6.21,0.936,0.273,0.1524,1529.7,0.00932,130.5,27.29,4.17,True
AF12153,TRIP_DRV003_04,DRV003,2024-02-06 14:32:03,2024-02-06 14:32:08,5,2,8592,50.36,51.6,-1.25,8.25,1.325,0.41,0.1557,1503.0,0.01692,127.3,10.73,3.8,True
AF12154,TRIP_DRV003_04,DRV003,2024-02-06 14:32:05,2024-02-06 14:32:10,5,2,8594,60.02,51.6,8.41,3.38,0.487,0.486,0.3475,1015.8,0.01264,118.0,11.17,2.61,True
AF12155,TRIP_DRV003_04,DRV003,2024-02-06 14:32:07,2024-02-06 14:32:12,5,2,8596,55.63,51.6,4.02,9.8,1.074,0.466,0.2957,843.0,0.01933,115.9,25.05,3.08,True
AF12156,TRIP_DRV003_04,DRV003,2024-02-06 14:32:09,2024-02-06 14:32:14,5,2,8598,49.06,51.6,-2.55,5.62,0.822,0.346,0.2162,1205.4,0.02217,144.4,16.78,2.66,True
AF12157,TRIP_DRV003_04,DRV003,2024-02-06 14:32:11,2024-02-06 14:32:16,5,2,8600,61.37,51.6,9.76,5.38,0.811,0.281,0.3312,983.0,0.00743,115.5,26.78,3.27,True
AF12158,TRIP_DRV003_04,DRV003,2024-02-06 14:32:13,2024-02-06 14:32:18,5,2,8602,50.41,51.6,-1.2,10.19,1.28,0.475,0.34,1556.2,0.01806,159.6,33.04,3.74,True
AF12159,TRIP_DRV003_04,DRV003,2024-02-06 14:32:15,2024-02-06 14:32:20,5,2,8604,46.82,51.6,-4.79,15.15,0.697,0.166,0.2884,1188.3,0.01803,149.4,32.01,4.15,True
AF12160,TRIP_DRV003_04,DRV003,2024-02-06 14:32:17,2024-02-06 14:32:22,5,2,8606,47.41,51.6,-4.2,4.0,0.949,0.548,0.4308,1392.8,0.00769,120.9,32.89,4.21,True
AF12161,TRIP_DRV003_04,DRV003,2024-02-06 14:32:19,2024-02-06 14:32:24,5,2,8608,53.82,51.6,2.21,13.1,0.626,0.157,0.247,1627.1,0.01405,149.8,34.03,5.18,True
AF12162,TRIP_DRV003_04,DRV003,2024-02-06 14:32:21,2024-02-06 14:32:26,5,2,8610,59.04,51.6,7.43,15.21,1.059,0.531,0.1624,1171.4,0.02456,122.9,8.67,4.31,True
AF12163,TRIP_DRV003_04,DRV003,2024-02-06 14:32:23,2024-02-06 14:32:28,5,2,8612,46.82,51.6,-4.79,8.85,1.009,0.369,0.2379,1300.3,0.0148,159.7,31.65,5.14,True
AF12164,TRIP_DRV003_04,DRV003,2024-02-06 14:32:25,2024-02-06 14:32:30,5,2,8614,47.73,51.6,-3.88,18.05,0.821,0.595,0.4433,1418.5,0.02452,132.0,8.31,4.18,True
AF12165,TRIP_DRV003_04,DRV003,2024-02-06 14:32:27,2024-02-06 14:32:32,5,2,8616,54.34,51.6,2.73,13.81,0.847,0.279,0.2951,1405.3,0.02434,157.7,26.86,4.74,True
AF12166,TRIP_DRV003_04,DRV003,2024-02-06 14:32:29,2024-02-06 14:32:34,5,2,8618,53.06,51.6,1.45,13.07,0.542,0.571,0.2398,1758.4,0.00545,142.8,13.33,5.26,True
AF12167,TRIP_DRV003_04,DRV003,2024-02-06 14:32:31,2024-02-06 14:32:36,5,2,8620,58.07,51.6,6.46,10.62,1.063,0.447,0.2295,1577.4,0.01119,152.9,29.76,3.63,True
AF12168,TRIP_DRV003_04,DRV003,2024-02-06 14:32:33,2024-02-06 14:32:38,5,2,8622,57.96,51.6,6.35,4.38,1.262,0.244,0.4187,1731.1,0.00707,138.4,34.18,4.87,True
AF12169,TRIP_DRV003_04,DRV003,2024-02-06 14:32:35,2024-02-06 14:32:40,5,2,8624,47.04,51.6,-4.57,20.0,1.164,0.327,0.2793,1321.2,0.02475,140.9,33.86,5.01,True
AF12170,TRIP_DRV003_04,DRV003,2024-02-06 14:32:37,2024-02-06 14:32:42,5,2,8626,49.27,51.6,-2.34,11.39,0.963,0.194,0.3455,1383.5,0.01142,137.1,30.04,5.31,True
AF12171,TRIP_DRV003_04,DRV003,2024-02-06 14:32:39,2024-02-06 14:32:44,5,2,8628,58.96,51.6,7.35,3.49,1.498,0.517,0.1635,1024.0,0.01356,140.1,24.4,3.73,True
AF12172,TRIP_DRV003_04,DRV003,2024-02-06 14:32:41,2024-02-06 14:32:46,5,2,8630,51.67,51.6,0.06,3.07,1.457,0.181,0.2381,1580.8,0.00749,156.0,18.27,3.46,True
AF12173,TRIP_DRV003_04,DRV003,2024-02-06 14:32:43,2024-02-06 14:32:48,5,2,8632,48.07,51.6,-3.54,10.79,0.519,0.548,0.3364,963.1,0.0119,155.4,33.78,5.01,True
AF12174,TRIP_DRV003_04,DRV003,2024-02-06 14:32:45,2024-02-06 14:32:50,5,2,8634,53.21,51.6,1.6,13.77,0.613,0.154,0.1903,921.3,0.00693,136.0,15.56,5.08,True
AF12175,TRIP_DRV003_04,DRV003,2024-02-06 14:32:47,2024-02-06 14:32:52,5,2,8636,49.74,51.6,-1.87,7.29,0.969,0.436,0.1677,1690.2,0.00601,149.7,26.08,3.37,True
AF12176,TRIP_DRV003_04,DRV003,2024-02-06 14:32:49,2024-02-06 14:32:54,5,2,8638,59.77,51.6,8.16,6.95,1.419,0.161,0.1783,1333.2,0.02079,139.5,12.83,4.79,True
AF12177,TRIP_DRV003_04,DRV003,2024-02-06 14:32:51,2024-02-06 14:32:56,5,2,8640,50.61,51.6,-1.0,3.75,1.239,0.344,0.1575,1036.7,0.02326,136.7,32.64,5.26,True
AF12178,TRIP_DRV003_04,DRV003,2024-02-06 14:32:53,2024-02-06 14:32:58,5,2,8642,47.42,51.6,-4.19,12.84,1.398,0.361,0.2902,1301.4,0.00544,137.8,25.63,3.63,True
AF12179,TRIP_DRV003_04,DRV003,2024-02-06 14:32:55,2024-02-06 14:33:00,5,2,8644,52.09,51.6,0.48,11.39,0.927,0.531,0.3956,1465.0,0.02492,145.7,8.49,4.72,True
AF12180,TRIP_DRV003_04,DRV003,2024-02-06 14:32:57,2024-02-06 14:33:02,5,2,8646,48.02,51.6,-3.59,8.52,1.18,0.437,0.1698,1725.2,0.02281,147.5,21.75,3.13,True
AF12181,TRIP_DRV003_04,DRV003,2024-02-06 14:32:59,2024-02-06 14:33:04,5,2,8648,53.73,51.6,2.12,19.53,1.23,0.515,0.2928,1676.5,0.02311,125.6,29.34,2.98,True
AF12182,TRIP_DRV003_04,DRV003,2024-02-06 14:33:01,2024-02-06 14:33:06,5,2,8650,49.39,51.6,-2.22,10.21,0.592,0.168,0.3016,1253.1,0.02042,119.0,25.4,3.39,True
AF12183,TRIP_DRV003_04,DRV003,2024-02-06 14:33:03,2024-02-06 14:33:08,5,2,8652,61.12,51.6,9.51,14.34,1.318,0.469,0.2015,945.3,0.00543,125.3,23.69,4.91,True
AF12184,TRIP_DRV003_04,DRV003,2024-02-06 14:33:05,2024-02-06 14:33:10,5,2,8654,61.15,51.6,9.54,19.05,0.79,0.56,0.4468,1652.8,0.0217,156.4,14.46,4.59,True
AF12185,TRIP_DRV003_04,DRV003,2024-02-06 14:33:07,2024-02-06 14:33:12,5,2,8656,52.28,51.6,0.67,15.76,1.069,0.156,0.3631,1775.0,0.02303,124.2,27.66,3.16,True
AF12186,TRIP_DRV003_04,DRV003,2024-02-06 14:33:09,2024-02-06 14:33:14,5,2,8658,60.81,51.6,9.2,11.65,0.961,0.238,0.3437,1780.8,0.02066,121.7,9.7,3.7,True
AF12187,TRIP_DRV003_04,DRV003,2024-02-06 14:33:11,2024-02-06 14:33:16,5,2,8660,51.76,51.6,0.15,19.06,0.559,0.307,0.3211,1240.0,0.02372,119.7,22.52,4.19,True
AF12188,TRIP_DRV003_04,DRV003,2024-02-06 14:33:13,2024-02-06 14:33:18,5,2,8662,56.47,51.6,4.86,3.64,1.468,0.36,0.1963,1047.4,0.00715,140.3,34.53,4.97,True
AF12189,TRIP_DRV003_04,DRV003,2024-02-06 14:33:15,2024-02-06 14:33:20,5,2,8664,58.39,51.6,6.78,8.67,0.824,0.455,0.4481,1378.2,0.02195,141.7,9.78,3.08,True
AF12190,TRIP_DRV003_04,DRV003,2024-02-06 14:33:17,2024-02-06 14:33:22,5,2,8666,54.45,51.6,2.84,11.92,0.576,0.231,0.3789,1122.8,0.00665,127.4,10.2,4.24,True
AF12191,TRIP_DRV003_04,DRV003,2024-02-06 14:33:19,2024-02-06 14:33:24,5,2,8668,50.65,51.6,-0.96,8.05,0.698,0.499,0.4005,1162.1,0.0239,134.6,8.64,4.24,True
AF12192,TRIP_DRV003_04,DRV003,2024-02-06 14:33:21,2024-02-06 14:33:26,5,2,8670,49.68,51.6,-1.93,3.69,0.953,0.573,0.4028,1213.4,0.0223,156.9,23.01,4.67,True
AF12193,TRIP_DRV003_04,DRV003,2024-02-06 14:33:23,2024-02-06 14:33:28,5,2,8672,61.36,51.6,9.75,12.57,1.361,0.412,0.1922,1400.3,0.01158,130.4,18.57,3.04,True
AF12194,TRIP_DRV003_04,DRV003,2024-02-06 14:33:25,2024-02-06 14:33:30,5,2,8674,47.32,51.6,-4.29,3.83,1.234,0.246,0.4136,1071.1,0.01619,133.4,32.46,3.55,True
AF12195,TRIP_DRV003_04,DRV003,2024-02-06 14:33:27,2024-02-06 14:33:32,5,2,8676,52.9,51.6,1.29,8.3,0.611,0.587,0.2662,1037.1,0.01962,112.0,23.5,4.6,True
AF12196,TRIP_DRV003_04,DRV003,2024-02-06 14:33:29,2024-02-06 14:33:34,5,2,8678,52.44,51.6,0.83,19.86,1.239,0.41,0.4144,1022.4,0.02024,122.2,8.59,5.19,True
AF12197,TRIP_DRV003_04,DRV003,2024-02-06 14:33:31,2024-02-06 14:33:36,5,2,8680,51.07,51.6,-0.54,13.05,1.365,0.524,0.2039,1621.4,0.02405,129.7,21.51,2.64,True
AF12198,TRIP_DRV003_04,DRV003,2024-02-06 14:33:33,2024-02-06 14:33:38,5,2,8682,56.06,51.6,4.45,19.92,1.442,0.27,0.3084,1043.2,0.00733,133.0,19.17,3.22,True
AF12199,TRIP_DRV003_04,DRV003,2024-02-06 14:33:35,2024-02-06 14:33:40,5,2,8684,46.8,51.6,-4.81,11.27,1.086,0.186,0.3297,1160.8,0.02397,139.9,18.63,2.88,True
AF12200,TRIP_DRV003_04,DRV003,2024-02-06 14:33:37,2024-02-06 14:33:42,5,2,8686,47.74,51.6,-3.87,3.13,0.499,0.331,0.4332,1638.1,0.02319,143.6,32.16,3.98,True
AF12201,TRIP_DRV003_04,DRV003,2024-02-06 14:33:39,2024-02-06 14:33:44,5,2,8688,58.36,51.6,6.75,14.81,0.566,0.437,0.42,1723.4,0.0101,122.5,14.39,4.69,True
AF12202,TRIP_DRV003_04,DRV003,2024-02-06 14:33:41,2024-02-06 14:33:46,5,2,8690,54.73,51.6,3.12,12.77,0.405,0.22,0.2486,808.7,0.01128,120.7,16.31,3.52,True
AF12203,TRIP_DRV003_04,DRV003,2024-02-06 14:33:43,2024-02-06 14:33:48,5,2,8692,54.01,51.6,2.4,12.62,0.972,0.371,0.3973,1305.5,0.01581,127.0,31.11,3.1,True
AF12204,TRIP_DRV003_04,DRV003,2024-02-06 14:33:45,2024-02-06 14:33:50,5,2,8694,55.41,51.6,3.8,16.31,1.066,0.36,0.1849,1596.7,0.0227,130.5,20.65,4.37,True
AF12205,TRIP_DRV003_04,DRV003,2024-02-06 14:33:47,2024-02-06 14:33:52,5,2,8696,56.19,51.6,4.58,13.82,0.754,0.45,0.4427,846.0,0.01456,151.1,9.92,4.6,True
AF12206,TRIP_DRV003_04,DRV003,2024-02-06 14:33:49,2024-02-06 14:33:54,5,2,8698,48.65,51.6,-2.96,4.79,0.515,0.209,0.2972,1762.8,0.01956,147.4,27.49,5.15,True
AF12207,TRIP_DRV003_04,DRV003,2024-02-06 14:33:51,2024-02-06 14:33:56,5,2,8700,58.93,51.6,7.32,18.35,1.319,0.328,0.3024,1314.1,0.01204,124.0,15.15,3.7,True
AF12208,TRIP_DRV003_04,DRV003,2024-02-06 14:33:53,2024-02-06 14:33:58,5,2,8702,56.79,51.6,5.18,15.91,0.492,0.167,0.3864,1594.1,0.02217,123.3,34.97,3.22,True
AF12209,TRIP_DRV003_04,DRV003,2024-02-06 14:33:55,2024-02-06 14:34:00,5,2,8704,57.49,51.6,5.88,5.78,0.92,0.577,0.3098,1133.7,0.01684,144.5,18.13,3.85,True
AF12210,TRIP_DRV003_04,DRV003,2024-02-06 14:33:57,2024-02-06 14:34:02,5,2,8706,56.83,51.6,5.22,17.47,1.108,0.43,0.2603,1660.3,0.01257,149.1,22.38,3.5,True
AF12211,TRIP_DRV003_04,DRV003,2024-02-06 14:33:59,2024-02-06 14:34:04,5,2,8708,58.04,51.6,6.43,12.09,1.399,0.19,0.3425,1175.3,0.01215,128.3,29.18,3.91,True
AF12212,TRIP_DRV003_04,DRV003,2024-02-06 14:34:01,2024-02-06 14:34:06,5,2,8710,52.37,51.6,0.76,18.78,1.449,0.299,0.2642,1544.8,0.01868,154.8,13.64,3.5,True
AF12213,TRIP_DRV003_04,DRV003,2024-02-06 14:34:03,2024-02-06 14:34:08,5,2,8712,48.97,51.6,-2.64,17.33,0.983,0.421,0.4189,1452.8,0.02069,136.5,10.3,4.09,True
AF12214,TRIP_DRV003_04,DRV003,2024-02-06 14:34:05,2024-02-06 14:34:10,5,2,8714,49.76,51.6,-1.85,14.91,0.527,0.367,0.3489,1201.5,0.00587,150.2,17.12,4.7,True
AF12215,TRIP_DRV003_04,DRV003,2024-02-06 14:34:07,2024-02-06 14:34:12,5,2,8716,60.53,51.6,8.92,4.32,1.124,0.525,0.1883,1473.3,0.01797,139.2,15.63,3.11,True
AF12216,TRIP_DRV003_04,DRV003,2024-02-06 14:34:09,2024-02-06 14:34:14,5,2,8718,52.94,51.6,1.33,18.85,0.781,0.151,0.4157,926.4,0.01469,159.3,14.24,5.23,True
AF12217,TRIP_DRV003_04,DRV003,2024-02-06 14:34:11,2024-02-06 14:34:16,5,2,8720,49.77,51.6,-1.84,15.38,0.703,0.245,0.197,1191.1,0.00634,155.2,20.0,2.94,True
AF12218,TRIP_DRV003_04,DRV003,2024-02-06 14:34:13,2024-02-06 14:34:18,5,2,8722,60.23,51.6,8.62,5.79,0.937,0.247,0.3433,1460.7,0.01351,152.5,13.47,5.49,True
AF12219,TRIP_DRV003_04,DRV003,2024-02-06 14:34:15,2024-02-06 14:34:20,5,2,8724,57.19,51.6,5.58,19.66,0.566,0.521,0.2635,955.9,0.02101,138.8,10.26,4.31,True
AF12220,TRIP_DRV003_04,DRV003,2024-02-06 14:34:17,2024-02-06 14:34:22,5,2,8726,51.58,51.6,-0.03,14.39,0.94,0.556,0.3092,1284.0,0.01002,118.8,28.23,2.64,True
AF12221,TRIP_DRV003_04,DRV003,2024-02-06 14:34:19,2024-02-06 14:34:24,5,2,8728,50.57,51.6,-1.04,14.98,0.702,0.569,0.3917,1069.8,0.02028,143.4,28.64,3.26,True
AF12222,TRIP_DRV003_04,DRV003,2024-02-06 14:34:21,2024-02-06 14:34:26,5,2,8730,54.26,51.6,2.65,11.16,1.142,0.336,0.2297,1371.1,0.01562,154.9,17.6,4.21,True
AF12223,TRIP_DRV003_04,DRV003,2024-02-06 14:34:23,2024-02-06 14:34:28,5,2,8732,61.2,51.6,9.59,6.57,0.772,0.551,0.3271,869.7,0.01743,112.9,26.95,4.23,True
AF12224,TRIP_DRV003_04,DRV003,2024-02-06 14:34:25,2024-02-06 14:34:30,5,2,8734,56.34,51.6,4.73,11.7,1.362,0.35,0.1545,836.1,0.00854,112.4,8.14,4.63,True
AF12225,TRIP_DRV003_04,DRV003,2024-02-06 14:34:27,2024-02-06 14:34:32,5,2,8736,47.75,51.6,-3.86,5.07,1.248,0.471,0.2397,1308.3,0.01936,158.8,28.84,2.58,True
AF12226,TRIP_DRV003_04,DRV003,2024-02-06 14:34:29,2024-02-06 14:34:34,5,2,8738,50.71,51.6,-0.9,18.44,0.428,0.342,0.1766,1450.5,0.01354,154.2,14.32,4.24,True
AF12227,TRIP_DRV003_04,DRV003,2024-02-06 14:34:31,2024-02-06 14:34:36,5,2,8740,53.56,51.6,1.95,8.05,0.449,0.182,0.3731,1454.7,0.02487,111.7,25.41,3.58,True
AF12228,TRIP_DRV003_04,DRV003,2024-02-06 14:34:33,2024-02-06 14:34:38,5,2,8742,60.02,51.6,8.41,15.91,0.77,0.412,0.2456,1027.6,0.00804,118.7,28.71,4.82,True
AF12229,TRIP_DRV003_04,DRV003,2024-02-06 14:34:35,2024-02-06 14:34:40,5,2,8744,49.76,51.6,-1.85,11.0,1.206,0.246,0.3668,1060.7,0.02338,136.5,9.28,4.42,True
AF12230,TRIP_DRV003_04,DRV003,2024-02-06 14:34:37,2024-02-06 14:34:42,5,2,8746,57.99,51.6,6.38,5.42,1.219,0.335,0.2254,895.9,0.00662,154.3,15.49,5.22,True
AF12231,TRIP_DRV003_04,DRV003,2024-02-06 14:34:39,2024-02-06 14:34:44,5,2,8748,49.08,51.6,-2.53,6.86,0.813,0.597,0.4313,1677.1,0.01099,128.6,29.71,4.72,True
AF12232,TRIP_DRV003_04,DRV003,2024-02-06 14:34:41,2024-02-06 14:34:46,5,2,8750,48.28,51.6,-3.33,15.13,0.691,0.215,0.3826,1663.3,0.02148,144.9,33.61,3.27,True
AF12233,TRIP_DRV003_04,DRV003,2024-02-06 14:34:43,2024-02-06 14:34:48,5,2,8752,48.39,51.6,-3.22,10.45,0.803,0.238,0.3715,1648.8,0.0164,115.6,33.5,4.57,True
AF12234,TRIP_DRV003_04,DRV003,2024-02-06 14:34:45,2024-02-06 14:34:50,5,2,8754,53.43,51.6,1.82,19.87,1.275,0.4,0.1734,1354.8,0.00659,147.8,31.73,3.72,True
