audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF13390,TRIP_DRV003_05,DRV003,2024-02-06 15:11:16,2024-02-06 15:11:21,5,2,1838,50.7,50.2,0.5,8.65,1.267,0.268,0.3306,1518.1,0.01073,147.7,13.94,4.25,True
AF13391,TRIP_DRV003_05,DRV003,2024-02-06 15:11:18,2024-02-06 15:11:23,5,2,1840,51.96,50.2,1.76,13.57,0.848,0.409,0.365,1509.6,0.00773,121.4,25.23,5.37,True
AF13392,TRIP_DRV003_05,DRV003,2024-02-06 15:11:20,2024-02-06 15:11:25,5,2,1842,46.91,50.2,-3.29,3.97,1.327,0.151,0.2289,1188.8,0.01474,153.1,28.42,3.99,True
AF13393,TRIP_DRV003_05,DRV003,2024-02-06 15:11:22,2024-02-06 15:11:27,5,2,1844,58.63,50.2,8.43,14.55,1.036,0.231,0.2926,1559.3,0.01331,145.9,23.73,3.5,True
AF13394,TRIP_DRV003_05,DRV003,2024-02-06 15:11:24,2024-02-06 15:11:29,5,2,1846,53.4,50.2,3.2,9.6,1.497,0.171,0.4184,866.3,0.02224,140.2,33.35,3.64,True
AF13395,TRIP_DRV003_05,DRV003,2024-02-06 15:11:26,2024-02-06 15:11:31,5,2,1848,51.63,50.2,1.43,14.73,1.22,0.546,0.3206,1702.7,0.014,114.9,21.09,5.25,True
AF13396,TRIP_DRV003_05,DRV003,2024-02-06 15:11:28,2024-02-06 15:11:33,5,2,1850,58.21,50.2,8.01,18.11,0.768,0.287,0.3057,879.5,0.01636,113.1,33.25,5.17,True
AF13397,TRIP_DRV003_05,DRV003,2024-02-06 15:11:30,2024-02-06 15:11:35,5,2,1852,55.69,50.2,5.49,4.0,0.459,0.248,0.4342,1248.2,0.01613,155.7,29.93,3.38,True
AF13398,TRIP_DRV003_05,DRV003,2024-02-06 15:11:32,2024-02-06 15:11:37,5,2,1854,50.45,50.2,0.25,8.66,1.248,0.199,0.2181,1553.3,0.01511,142.8,10.6,4.51,True
AF13399,TRIP_DRV003_05,DRV003,2024-02-06 15:11:34,2024-02-06 15:11:39,5,2,1856,57.83,50.2,7.63,16.65,0.97,0.232,0.4423,1014.0,0.00755,119.6,24.02,4.09,True
AF13400,TRIP_DRV003_05,DRV003,2024-02-06 15:11:36,2024-02-06 15:11:41,5,2,1858,56.9,50.2,6.7,4.6,0.894,0.185,0.1641,1684.9,0.01586,119.3,29.54,3.9,True
AF13401,TRIP_DRV003_05,DRV003,2024-02-06 15:11:38,2024-02-06 15:11:43,5,2,1860,47.47,50.2,-2.73,17.37,0.914,0.281,0.2708,1060.6,0.01045,141.7,28.1,5.4,True
AF13402,TRIP_DRV003_05,DRV003,2024-02-06 15:11:40,2024-02-06 15:11:45,5,2,1862,59.06,50.2,8.86,17.48,1.14,0.395,0.3612,1478.5,0.01379,145.3,19.61,3.45,True
AF13403,TRIP_DRV003_05,DRV003,2024-02-06 15:11:42,2024-02-06 15:11:47,5,2,1864,47.03,50.2,-3.17,16.32,0.436,0.33,0.2241,1030.7,0.01968,158.3,22.79,4.13,True
AF13404,TRIP_DRV003_05,DRV003,2024-02-06 15:11:44,2024-02-06 15:11:49,5,2,1866,50.1,50.2,-0.1,3.46,0.71,0.204,0.2428,997.6,0.02295,112.0,28.1,4.39,True
AF13405,TRIP_DRV003_05,DRV003,2024-02-06 15:11:46,2024-02-06 15:11:51,5,2,1868,49.43,50.2,-0.77,9.74,1.061,0.534,0.2401,1516.2,0.00892,134.8,27.17,2.65,True
AF13406,TRIP_DRV003_05,DRV003,2024-02-06 15:11:48,2024-02-06 15:11:53,5,2,1870,45.78,50.2,-4.42,19.35,1.482,0.285,0.2773,1522.1,0.01675,130.8,22.2,3.34,True
AF13407,TRIP_DRV003_05,DRV003,2024-02-06 15:11:50,2024-02-06 15:11:55,5,2,1872,59.29,50.2,9.09,11.01,1.472,0.197,0.3669,890.9,0.01172,119.8,12.94,5.33,True
AF13408,TRIP_DRV003_05,DRV003,2024-02-06 15:11:52,2024-02-06 15:11:57,5,2,1874,60.09,50.2,9.89,3.95,1.279,0.582,0.2098,1546.4,0.02247,159.1,20.82,4.55,True
AF13409,TRIP_DRV003_05,DRV003,2024-02-06 15:11:54,2024-02-06 15:11:59,5,2,1876,47.33,50.2,-2.87,10.02,0.677,0.245,0.2741,1240.5,0.01499,119.0,34.4,4.36,True
AF13410,TRIP_DRV003_05,DRV003,2024-02-06 15:11:56,2024-02-06 15:12:01,5,2,1878,50.28,50.2,0.08,15.32,0.554,0.352,0.4419,1316.0,0.00612,145.1,20.64,2.66,True
AF13411,TRIP_DRV003_05,DRV003,2024-02-06 15:11:58,2024-02-06 15:12:03,5,2,1880,45.38,50.2,-4.82,16.21,1.008,0.495,0.1796,1499.9,0.02251,116.8,31.62,4.1,True
AF13412,TRIP_DRV003_05,DRV003,2024-02-06 15:12:00,2024-02-06 15:12:05,5,2,1882,49.32,50.2,-0.87,4.24,0.644,0.239,0.3128,1600.4,0.01224,119.6,8.33,4.9,True
AF13413,TRIP_DRV003_05,DRV003,2024-02-06 15:12:02,2024-02-06 15:12:07,5,2,1884,56.52,50.2,6.32,18.59,1.121,0.256,0.2944,910.9,0.01941,137.2,22.85,4.17,True
AF13414,TRIP_DRV003_05,DRV003,2024-02-06 15:12:04,2024-02-06 15:12:09,5,2,1886,52.55,50.2,2.35,17.82,0.56,0.38,0.3596,1599.5,0.01429,120.6,31.87,4.47,True
AF13415,TRIP_DRV003_05,DRV003,2024-02-06 15:12:06,2024-02-06 15:12:11,5,2,1888,49.36,50.2,-0.84,8.17,0.92,0.236,0.3102,1746.3,0.01785,156.8,8.61,3.71,True
AF13416,TRIP_DRV003_05,DRV003,2024-02-06 15:12:08,2024-02-06 15:12:13,5,2,1890,45.3,50.2,-4.9,18.41,0.622,0.15,0.2719,933.3,0.02128,147.3,16.64,5.48,True
AF13417,TRIP_DRV003_05,DRV003,2024-02-06 15:12:10,2024-02-06 15:12:15,5,2,1892,54.78,50.2,4.58,9.79,1.312,0.286,0.2952,1558.9,0.02205,134.3,29.19,4.0,True
AF13418,TRIP_DRV003_05,DRV003,2024-02-06 15:12:12,2024-02-06 15:12:17,5,2,1894,54.71,50.2,4.51,9.49,0.693,0.204,0.3879,1722.5,0.00959,111.7,24.92,3.16,True
AF13419,TRIP_DRV003_05,DRV003,2024-02-06 15:12:14,2024-02-06 15:12:19,5,2,1896,58.99,50.2,8.79,17.38,1.418,0.357,0.4331,890.6,0.02068,141.6,9.93,3.04,True
AF13420,TRIP_DRV003_05,DRV003,2024-02-06 15:12:16,2024-02-06 15:12:21,5,2,1898,54.7,50.2,4.5,18.32,0.741,0.442,0.3449,1085.0,0.00668,121.6,13.29,4.46,True
AF13421,TRIP_DRV003_05,DRV003,2024-02-06 15:12:18,2024-02-06 15:12:23,5,2,1900,47.65,50.2,-2.55,19.97,0.898,0.579,0.3559,1016.1,0.00798,142.5,34.56,3.07,True
AF13422,TRIP_DRV003_05,DRV003,2024-02-06 15:12:20,2024-02-06 15:12:25,5,2,1902,46.52,50.2,-3.68,12.38,1.112,0.559,0.4006,1050.9,0.00988,127.1,31.76,3.57,True
AF13423,TRIP_DRV003_05,DRV003,2024-02-06 15:12:22,2024-02-06 15:12:27,5,2,1904,52.45,50.2,2.25,19.3,1.279,0.207,0.3511,1677.9,0.00605,155.0,26.47,2.54,True
AF13424,TRIP_DRV003_05,DRV003,2024-02-06 15:12:24,2024-02-06 15:12:29,5,2,1906,50.52,50.2,0.32,7.95,1.182,0.424,0.3542,1255.9,0.02149,146.1,31.2,3.33,True
AF13425,TRIP_DRV003_05,DRV003,2024-02-06 15:12:26,2024-02-06 15:12:31,5,2,1908,60.04,50.2,9.84,5.51,1.493,0.3,0.3229,1661.2,0.01646,121.4,19.93,3.51,True
AF13426,TRIP_DRV003_05,DRV003,2024-02-06 15:12:28,2024-02-06 15:12:33,5,2,1910,53.26,50.2,3.06,10.11,1.341,0.211,0.1532,832.0,0.01006,136.8,28.65,4.08,True
AF13427,TRIP_DRV003_05,DRV003,2024-02-06 15:12:30,2024-02-06 15:12:35,5,2,1912,47.41,50.2,-2.79,4.53,0.735,0.225,0.2393,1398.0,0.01503,114.4,29.52,4.37,True
AF13428,TRIP_DRV003_05,DRV003,2024-02-06 15:12:32,2024-02-06 15:12:37,5,2,1914,54.4,50.2,4.2,6.34,0.592,0.229,0.2365,895.2,0.02444,149.5,28.79,3.34,True
AF13429,TRIP_DRV003_05,DRV003,2024-02-06 15:12:34,2024-02-06 15:12:39,5,2,1916,50.84,50.2,0.64,18.71,0.609,0.185,0.2976,884.8,0.0208,124.8,26.88,2.95,True
AF13430,TRIP_DRV003_05,DRV003,2024-02-06 15:12:36,2024-02-06 15:12:41,5,2,1918,47.2,50.2,-3.0,14.88,0.931,0.454,0.1981,1118.2,0.02493,140.9,10.39,5.28,True
AF13431,TRIP_DRV003_05,DRV003,2024-02-06 15:12:38,2024-02-06 15:12:43,5,2,1920,52.5,50.2,2.3,15.32,0.76,0.414,0.1721,1767.2,0.02226,153.9,21.98,4.36,True
AF13432,TRIP_DRV003_05,DRV003,2024-02-06 15:12:40,2024-02-06 15:12:45,5,2,1922,55.02,50.2,4.82,12.09,0.98,0.586,0.1992,1159.0,0.02025,156.6,20.8,4.02,True
AF13433,TRIP_DRV003_05,DRV003,2024-02-06 15:12:42,2024-02-06 15:12:47,5,2,1924,53.99,50.2,3.79,9.5,0.798,0.313,0.3237,1241.8,0.00665,112.9,9.64,4.84,True
AF13434,TRIP_DRV003_05,DRV003,2024-02-06 15:12:44,2024-02-06 15:12:49,5,2,1926,45.94,50.2,-4.26,18.88,1.236,0.197,0.4238,1322.0,0.01186,117.9,31.88,2.61,True
AF13435,TRIP_DRV003_05,DRV003,2024-02-06 15:12:46,2024-02-06 15:12:51,5,2,1928,57.82,50.2,7.62,3.95,0.567,0.208,0.1881,1779.8,0.01422,141.9,21.77,3.43,True
AF13436,TRIP_DRV003_05,DRV003,2024-02-06 15:12:48,2024-02-06 15:12:53,5,2,1930,53.47,50.2,3.27,14.95,0.893,0.476,0.3663,1609.3,0.00988,140.1,32.36,3.01,True
AF13437,TRIP_DRV003_05,DRV003,2024-02-06 15:12:50,2024-02-06 15:12:55,5,2,1932,49.38,50.2,-0.82,12.43,1.12,0.327,0.3025,1343.0,0.01336,149.1,18.23,4.77,True
AF13438,TRIP_DRV003_05,DRV003,2024-02-06 15:12:52,2024-02-06 15:12:57,5,2,1934,59.62,50.2,9.42,15.51,1.497,0.176,0.4489,1104.1,0.02188,127.8,25.32,4.94,True
AF13439,TRIP_DRV003_05,DRV003,2024-02-06 15:12:54,2024-02-06 15:12:59,5,2,1936,59.65,50.2,9.46,5.01,0.883,0.442,0.3365,824.2,0.02244,122.2,22.12,4.07,True
AF13440,TRIP_DRV003_05,DRV003,2024-02-06 15:12:56,2024-02-06 15:13:01,5,2,1938,56.11,50.2,5.91,18.62,0.877,0.542,0.2664,1380.2,0.00783,149.3,15.33,4.73,True
AF13441,TRIP_DRV003_05,DRV003,2024-02-06 15:12:58,2024-02-06 15:13:03,5,2,1940,49.73,50.2,-0.47,19.12,0.555,0.167,0.4328,875.3,0.01724,124.1,12.41,2.81,True
AF13442,TRIP_DRV003_05,DRV003,2024-02-06 15:13:00,2024-02-06 15:13:05,5,2,1942,57.26,50.2,7.06,13.13,1.028,0.207,0.2375,985.9,0.01043,135.6,27.51,3.67,True
AF13443,TRIP_DRV003_05,DRV003,2024-02-06 15:13:02,2024-02-06 15:13:07,5,2,1944,45.9,50.2,-4.3,8.79,0.938,0.551,0.2016,1496.2,0.01556,132.6,20.39,3.84,True
AF13444,TRIP_DRV003_05,DRV003,2024-02-06 15:13:04,2024-02-06 15:13:09,5,2,1946,46.5,50.2,-3.7,6.7,0.688,0.329,0.1945,1736.0,0.02428,128.3,15.59,4.57,True
AF13445,TRIP_DRV003_05,DRV003,2024-02-06 15:13:06,2024-02-06 15:13:11,5,2,1948,52.45,50.2,2.25,18.41,0.479,0.173,0.2901,1054.9,0.00932,112.2,15.9,4.03,True
AF13446,TRIP_DRV003_05,DRV003,2024-02-06 15:13:08,2024-02-06 15:13:13,5,2,1950,58.27,50.2,8.07,17.46,1.43,0.516,0.2232,1748.9,0.00979,139.0,33.02,2.6,True
AF13447,TRIP_DRV003_05,DRV003,2024-02-06 15:13:10,2024-02-06 15:13:15,5,2,1952,54.61,50.2,4.41,14.31,1.003,0.326,0.3484,1227.2,0.0199,112.7,11.09,4.08,True
AF13448,TRIP_DRV003_05,DRV003,2024-02-06 15:13:12,2024-02-06 15:13:17,5,2,1954,45.57,50.2,-4.63,19.85,1.279,0.23,0.1707,971.5,0.01171,132.3,18.8,4.52,True
AF13449,TRIP_DRV003_05,DRV003,2024-02-06 15:13:14,2024-02-06 15:13:19,5,2,1956,56.84,50.2,6.64,9.47,0.496,0.568,0.336,1576.6,0.01834,123.4,28.95,4.48,True
AF13450,TRIP_DRV003_05,DRV003,2024-02-06 15:13:16,2024-02-06 15:13:21,5,2,1958,54.25,50.2,4.05,10.22,0.783,0.197,0.4415,806.1,0.02017,133.9,24.31,2.66,True
AF13451,TRIP_DRV003_05,DRV003,2024-02-06 15:13:18,2024-02-06 15:13:23,5,2,1960,48.98,50.2,-1.21,9.2,0.833,0.572,0.1983,871.0,0.01631,119.3,30.76,4.52,True
AF13452,TRIP_DRV003_05,DRV003,2024-02-06 15:13:20,2024-02-06 15:13:25,5,2,1962,57.39,50.2,7.19,18.22,0.879,0.513,0.3249,1476.7,0.00868,115.8,21.76,4.14,True
AF13453,TRIP_DRV003_05,DRV003,2024-02-06 15:13:22,2024-02-06 15:13:27,5,2,1964,46.54,50.2,-3.66,7.58,1.323,0.415,0.2452,994.6,0.01024,137.1,31.83,4.72,True
AF13454,TRIP_DRV003_05,DRV003,2024-02-06 15:13:24,2024-02-06 15:13:29,5,2,1966,51.33,50.2,1.13,13.56,1.261,0.273,0.2839,1181.0,0.0214,130.5,34.83,3.7,True
AF13455,TRIP_DRV003_05,DRV003,2024-02-06 15:13:26,2024-02-06 15:13:31,5,2,1968,55.36,50.2,5.16,5.12,0.765,0.174,0.3503,1638.6,0.01908,124.3,13.12,2.99,True
AF13456,TRIP_DRV003_05,DRV003,2024-02-06 15:13:28,2024-02-06 15:13:33,5,2,1970,48.97,50.2,-1.23,18.79,0.487,0.335,0.3526,1779.1,0.01487,142.6,25.45,3.92,True
AF13457,TRIP_DRV003_05,DRV003,2024-02-06 15:13:30,2024-02-06 15:13:35,5,2,1972,59.75,50.2,9.55,15.58,1.036,0.338,0.2709,1567.8,0.01774,145.8,25.54,3.41,True
AF13458,TRIP_DRV003_05,DRV003,2024-02-06 15:13:32,2024-02-06 15:13:37,5,2,1974,48.11,50.2,-2.09,15.34,0.67,0.422,0.2876,1418.0,0.01475,128.6,34.48,4.36,True
AF13459,TRIP_DRV003_05,DRV003,2024-02-06 15:13:34,2024-02-06 15:13:39,5,2,1976,53.82,50.2,3.62,12.42,0.569,0.234,0.1742,841.0,0.01704,136.2,9.23,2.65,True
AF13460,TRIP_DRV003_05,DRV003,2024-02-06 15:13:36,2024-02-06 15:13:41,5,2,1978,53.89,50.2,3.69,4.81,0.635,0.473,0.2985,1057.1,0.01555,152.5,13.39,4.12,True
AF13461,TRIP_DRV003_05,DRV003,2024-02-06 15:13:38,2024-02-06 15:13:43,5,2,1980,59.64,50.2,9.44,16.07,0.938,0.227,0.3725,912.5,0.01093,152.5,8.8,4.52,True
AF13462,TRIP_DRV003_05,DRV003,2024-02-06 15:13:40,2024-02-06 15:13:45,5,2,1982,59.74,50.2,9.55,14.1,1.35,0.308,0.316,1484.7,0.01457,146.2,30.37,3.87,True
AF13463,TRIP_DRV003_05,DRV003,2024-02-06 15:13:42,2024-02-06 15:13:47,5,2,1984,59.91,50.2,9.72,11.53,1.07,0.372,0.3287,1238.0,0.00816,143.4,23.69,4.97,True
AF13464,TRIP_DRV003_05,DRV003,2024-02-06 15:13:44,2024-02-06 15:13:49,5,2,1986,49.4,50.2,-0.8,10.89,0.872,0.402,0.2526,868.0,0.01024,155.5,12.84,3.47,True
AF13465,TRIP_DRV003_05,DRV003,2024-02-06 15:13:46,2024-02-06 15:13:51,5,2,1988,47.31,50.2,-2.88,13.48,0.97,0.214,0.3241,891.5,0.01318,144.4,14.01,2.79,True
AF13466,TRIP_DRV003_05,DRV003,2024-02-06 15:13:48,2024-02-06 15:13:53,5,2,1990,46.03,50.2,-4.17,3.64,1.115,0.274,0.1629,1798.2,0.01893,149.2,29.19,3.73,True
AF13467,TRIP_DRV003_05,DRV003,2024-02-06 15:13:50,2024-02-06 15:13:55,5,2,1992,48.93,50.2,-1.27,6.89,1.23,0.336,0.2532,944.1,0.02201,125.8,23.15,4.53,True
AF13468,TRIP_DRV003_05,DRV003,2024-02-06 15:13:52,2024-02-06 15:13:57,5,2,1994,60.06,50.2,9.86,15.07,0.95,0.579,0.3285,945.0,0.01384,143.9,33.77,2.98,True
AF13469,TRIP_DRV003_05,DRV003,2024-02-06 15:13:54,2024-02-06 15:13:59,5,2,1996,47.86,50.2,-2.34,14.15,1.056,0.522,0.3482,1746.7,0.01763,158.4,25.74,3.62,True
AF13470,TRIP_DRV003_05,DRV003,2024-02-06 15:13:56,2024-02-06 15:14:01,5,2,1998,53.72,50.2,3.52,11.06,0.866,0.599,0.1657,1299.5,0.02077,150.7,33.66,3.25,True
AF13471,TRIP_DRV003_05,DRV003,2024-02-06 15:13:58,2024-02-06 15:14:03,5,2,2000,48.38,50.2,-1.82,10.8,1.411,0.318,0.297,1532.7,0.01485,113.8,15.2,5.32,True
AF13472,TRIP_DRV003_05,DRV003,2024-02-06 15:14:00,2024-02-06 15:14:05,5,2,2002,45.71,50.2,-4.48,18.75,0.783,0.272,0.1762,1758.4,0.00534,157.3,12.35,3.46,True
AF13473,TRIP_DRV003_05,DRV003,2024-02-06 15:14:02,2024-02-06 15:14:07,5,2,2004,46.61,50.2,-3.59,18.64,1.352,0.206,0.1663,902.7,0.02397,152.5,9.52,4.68,True
AF13474,TRIP_DRV003_05,DRV003,2024-02-06 15:14:04,2024-02-06 15:14:09,5,2,2006,58.05,50.2,7.85,5.92,1.364,0.512,0.3485,1094.7,0.02209,110.7,20.42,5.26,True
AF13475,TRIP_DRV003_05,DRV003,2024-02-06 15:14:06,2024-02-06 15:14:11,5,2,2008,60.13,50.2,9.93,19.24,1.371,0.329,0.3775,909.2,0.01806,142.4,20.04,3.68,True
AF13476,TRIP_DRV003_05,DRV003,2024-02-06 15:14:08,2024-02-06 15:14:13,5,2,2010,50.84,50.2,0.64,3.49,0.611,0.218,0.399,1068.0,0.00741,144.8,32.01,3.59,True
AF13477,TRIP_DRV003_05,DRV003,2024-02-06 15:14:10,2024-02-06 15:14:15,5,2,2012,55.52,50.2,5.32,12.2,0.539,0.591,0.3782,1653.8,0.01596,138.1,11.71,5.07,True
AF13478,TRIP_DRV003_05,DRV003,2024-02-06 15:14:12,2024-02-06 15:14:17,5,2,2014,47.8,50.2,-2.4,3.79,1.158,0.545,0.3428,1006.4,0.01445,158.5,22.37,2.51,True
AF13479,TRIP_DRV003_05,DRV003,2024-02-06 15:14:14,2024-02-06 15:14:19,5,2,2016,54.37,50.2,4.17,4.72,1.085,0.515,0.3731,1766.9,0.02199,145.1,15.53,3.97,True
AF13480,TRIP_DRV003_05,DRV003,2024-02-06 15:14:16,2024-02-06 15:14:21,5,2,2018,53.82,50.2,3.62,8.57,1.46,0.553,0.2571,893.6,0.00641,155.0,27.84,2.97,True
AF13481,TRIP_DRV003_05,DRV003,2024-02-06 15:14:18,2024-02-06 15:14:23,5,2,2020,49.75,50.2,-0.45,13.05,1.025,0.237,0.2076,1018.3,0.01247,129.5,8.7,3.32,True
AF13482,TRIP_DRV003_05,DRV003,2024-02-06 15:14:20,2024-02-06 15:14:25,5,2,2022,55.97,50.2,5.78,17.64,1.492,0.598,0.1656,876.6,0.02037,117.8,26.06,5.45,True
AF13483,TRIP_DRV003_05,DRV003,2024-02-06 15:14:22,2024-02-06 15:14:27,5,2,2024,59.07,50.2,8.87,7.78,0.606,0.481,0.3432,1221.2,0.01026,120.5,15.19,4.77,True
AF13484,TRIP_DRV003_05,DRV003,2024-02-06 15:14:24,2024-02-06 15:14:29,5,2,2026,45.56,50.2,-4.64,17.75,0.823,0.398,0.2147,1594.3,0.01253,158.7,17.32,3.78,True
AF13485,TRIP_DRV003_05,DRV003,2024-02-06 15:14:26,2024-02-06 15:14:31,5,2,2028,50.17,50.2,-0.03,18.39,0.772,0.278,0.3936,1669.0,0.015,143.2,32.98,4.22,True
AF13486,TRIP_DRV003_05,DRV003,2024-02-06 15:14:28,2024-02-06 15:14:33,5,2,2030,46.06,50.2,-4.14,13.83,1.08,0.326,0.2491,1036.6,0.01084,155.6,20.31,4.74,True
AF13487,TRIP_DRV003_05,DRV003,2024-02-06 15:14:30,2024-02-06 15:14:35,5,2,2032,54.62,50.2,4.42,8.64,0.709,0.46,0.1921,1157.7,0.01187,126.6,19.25,4.14,True
AF13488,TRIP_DRV003_05,DRV003,2024-02-06 15:14:32,2024-02-06 15:14:37,5,2,2034,53.1,50.2,2.9,11.63,0.963,0.559,0.3454,1201.3,0.013,126.9,16.4,2.84,True
AF13489,TRIP_DRV003_05,DRV003,2024-02-06 15:14:34,2024-02-06 15:14:39,5,2,2036,49.25,50.2,-0.95,7.32,0.9,0.326,0.307,1475.1,0.02222,112.2,13.09,3.22,True
AF13490,TRIP_DRV003_05,DRV003,2024-02-06 15:14:36,2024-02-06 15:14:41,5,2,2038,56.4,50.2,6.2,13.36,0.525,0.57,0.4461,833.3,0.01816,157.6,26.23,4.55,True
AF13491,TRIP_DRV003_05,DRV003,2024-02-06 15:14:38,2024-02-06 15:14:43,5,2,2040,52.29,50.2,2.09,3.42,1.38,0.59,0.2723,1645.9,0.00785,123.3,26.51,5.39,True
AF13492,TRIP_DRV003_05,DRV003,2024-02-06 15:14:40,2024-02-06 15:14:45,5,2,2042,52.62,50.2,2.42,9.7,1.458,0.573,0.3266,1029.1,0.01674,129.6,28.5,2.52,True
AF13493,TRIP_DRV003_05,DRV003,2024-02-06 15:14:42,2024-02-06 15:14:47,5,2,2044,48.91,50.2,-1.29,9.67,1.194,0.46,0.3409,1671.5,0.02196,140.3,22.09,2.8,True
AF13494,TRIP_DRV003_05,DRV003,2024-02-06 15:14:44,2024-02-06 15:14:49,5,2,2046,49.65,50.2,-0.55,18.62,0.834,0.299,0.3531,923.1,0.01187,114.9,25.66,4.93,True
AF13495,TRIP_DRV003_05,DRV003,2024-02-06 15:14:46,2024-02-06 15:14:51,5,2,2048,50.75,50.2,0.55,10.66,0.992,0.585,0.217,944.3,0.0132,120.0,26.06,4.75,True
AF13496,TRIP_DRV003_05,DRV003,2024-02-06 15:14:48,2024-02-06 15:14:53,5,2,2050,48.42,50.2,-1.78,11.79,0.805,0.338,0.2641,1301.1,0.00741,133.4,17.48,4.54,True
AF13497,TRIP_DRV003_05,DRV003,2024-02-06 15:14:50,2024-02-06 15:14:55,5,2,2052,46.62,50.2,-3.58,8.96,0.677,0.465,0.2054,1798.2,0.00907,149.8,25.7,5.3,True
AF13498,TRIP_DRV003_05,DRV003,2024-02-06 15:14:52,2024-02-06 15:14:57,5,2,2054,59.72,50.2,9.52,19.94,0.613,0.332,0.243,1576.7,0.01736,155.2,13.33,4.36,True
AF13499,TRIP_DRV003_05,DRV003,2024-02-06 15:14:54,2024-02-06 15:14:59,5,2,2056,50.8,50.2,0.6,4.86,0.628,0.236,0.4486,1292.2,0.01788,113.0,19.05,3.49,True
AF13500,TRIP_DRV003_05,DRV003,2024-02-06 15:14:56,2024-02-06 15:15:01,5,2,2058,59.73,50.2,9.53,15.54,1.193,0.255,0.4087,1479.5,0.00529,122.5,28.09,3.49,True
AF13501,TRIP_DRV003_05,DRV003,2024-02-06 15:14:58,2024-02-06 15:15:03,5,2,2060,54.53,50.2,4.33,6.46,1.32,0.297,0.4176,1658.5,0.01793,132.1,26.12,3.61,True
AF13502,TRIP_DRV003_05,DRV003,2024-02-06 15:15:00,2024-02-06 15:15:05,5,2,2062,53.78,50.2,3.59,9.44,1.015,0.275,0.4217,829.0,0.01199,113.8,18.68,3.37,True
AF13503,TRIP_DRV003_05,DRV003,2024-02-06 15:15:02,2024-02-06 15:15:07,5,2,2064,56.38,50.2,6.18,9.07,0.965,0.404,0.264,998.1,0.00771,149.2,11.67,4.59,True
AF13504,TRIP_DRV003_05,DRV003,2024-02-06 15:15:04,2024-02-06 15:15:09,5,2,2066,56.92,50.2,6.72,3.94,1.027,0.275,0.1857,1044.6,0.02044,150.0,12.54,4.2,True
AF13505,TRIP_DRV003_05,DRV003,2024-02-06 15:15:06,2024-02-06 15:15:11,5,2,2068,49.5,50.2,-0.69,12.69,0.659,0.272,0.2036,1762.6,0.01642,151.5,34.93,3.89,True
AF13506,TRIP_DRV003_05,DRV003,2024-02-06 15:15:08,2024-02-06 15:15:13,5,2,2070,45.63,50.2,-4.57,18.24,1.016,0.562,0.3718,1583.6,0.00867,140.8,15.1,4.88,True
AF13507,TRIP_DRV003_05,DRV003,2024-02-06 15:15:10,2024-02-06 15:15:15,5,2,2072,55.59,50.2,5.39,14.29,0.58,0.191,0.1591,1123.2,0.01698,146.8,33.26,3.19,True
AF13508,TRIP_DRV003_05,DRV003,2024-02-06 15:15:12,2024-02-06 15:15:17,5,2,2074,49.65,50.2,-0.55,3.39,1.108,0.577,0.1828,1408.7,0.00519,112.5,9.06,2.85,True
AF13509,TRIP_DRV003_05,DRV003,2024-02-06 15:15:14,2024-02-06 15:15:19,5,2,2076,59.36,50.2,9.16,12.46,0.795,0.394,0.1569,1122.7,0.00898,153.8,10.49,3.55,True
AF13510,TRIP_DRV003_05,DRV003,2024-02-06 15:15:16,2024-02-06 15:15:21,5,2,2078,50.67,50.2,0.47,8.83,0.81,0.461,0.1703,1482.1,0.00864,146.3,16.31,5.01,True
AF13511,TRIP_DRV003_05,DRV003,2024-02-06 15:15:18,2024-02-06 15:15:23,5,2,2080,56.25,50.2,6.05,15.98,1.037,0.474,0.3817,1609.9,0.01019,154.5,15.81,5.07,True
AF13512,TRIP_DRV003_05,DRV003,2024-02-06 15:15:20,2024-02-06 15:15:25,5,2,2082,50.73,50.2,0.53,3.86,0.781,0.574,0.3549,977.2,0.01777,120.9,33.32,4.02,True
AF13513,TRIP_DRV003_05,DRV003,2024-02-06 15:15:22,2024-02-06 15:15:27,5,2,2084,45.34,50.2,-4.86,5.96,1.315,0.337,0.2192,1701.3,0.01885,112.9,28.48,3.39,True
AF13514,TRIP_DRV003_05,DRV003,2024-02-06 15:15:24,2024-02-06 15:15:29,5,2,2086,58.62,50.2,8.42,17.51,1.482,0.537,0.3612,910.8,0.01707,119.7,27.8,4.57,True
AF13515,TRIP_DRV003_05,DRV003,2024-02-06 15:15:26,2024-02-06 15:15:31,5,2,2088,48.72,50.2,-1.48,6.44,1.09,0.168,0.1942,1317.9,0.02099,124.6,27.03,4.56,True
AF13516,TRIP_DRV003_05,DRV003,2024-02-06 15:15:28,2024-02-06 15:15:33,5,2,2090,57.3,50.2,7.1,10.92,0.857,0.367,0.4253,1096.3,0.01872,138.5,24.39,2.89,True
AF13517,TRIP_DRV003_05,DRV003,2024-02-06 15:15:30,2024-02-06 15:15:35,5,2,2092,46.01,50.2,-4.19,3.14,1.43,0.196,0.3925,972.6,0.00733,131.8,11.47,4.79,True
