sensor_id,trip_id,driver_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed_kmh,gps_lat,gps_lon,sample_rate_hz,phone_orientation,event_label_gt
ACC14407,TRIP_DRV003_04,DRV003,2024-02-06 13:41:57,6006.1,0.1033,1.5288,9.6667,0.456,1.013,-0.695,32.9,29.369169,77.802727,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC14408,TRIP_DRV003_04,DRV003,2024-02-06 13:41:58,6007.6,0.0852,-0.0902,9.6469,-0.973,0.098,-0.45,48.6,29.369361,77.802918,25,PORTRAIT,NORMAL
ACC14409,TRIP_DRV003_04,DRV003,2024-02-06 13:42:00,6009.1,-0.1368,0.0053,9.8312,0.049,-0.625,-0.845,44.1,29.369571,77.803115,25,LANDSCAPE,NORMAL
ACC14410,TRIP_DRV003_04,DRV003,2024-02-06 13:42:01,6010.6,0.2998,0.0171,9.8665,-0.102,-0.063,-0.931,39.4,29.369783,77.80333,25,PORTRAIT,NORMAL
ACC14411,TRIP_DRV003_04,DRV003,2024-02-06 13:42:03,6012.1,-1.373,0.2107,9.9428,-1.088,-0.65,45.706,40.8,29.370014,77.803516,25,PORTRAIT,AGGRESSIVE_LEFT_TURN
ACC14412,TRIP_DRV003_04,DRV003,2024-02-06 13:42:04,6013.6,-0.1158,0.2378,9.6827,0.354,0.308,-0.94,53.6,29.370218,77.803691,25,FLAT,NORMAL
ACC14413,TRIP_DRV003_04,DRV003,2024-02-06 13:42:06,6015.1,-0.0931,1.7375,9.9102,-0.158,0.964,1.851,30.4,29.370428,77.803882,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC14414,TRIP_DRV003_04,DRV003,2024-02-06 13:42:07,6016.6,-0.2087,0.0412,9.8951,-0.135,0.125,-0.06,72.0,29.370646,77.804066,25,FLAT,NORMAL
ACC14415,TRIP_DRV003_04,DRV003,2024-02-06 13:42:09,6018.1,-0.1148,0.102,9.7795,0.052,-0.753,1.127,64.8,29.370856,77.804277,25,FLAT,NORMAL
ACC14416,TRIP_DRV003_04,DRV003,2024-02-06 13:42:10,6019.6,0.2297,0.0778,9.7822,0.599,-0.635,-1.274,79.0,29.371063,77.804453,25,PORTRAIT,NORMAL
ACC14417,TRIP_DRV003_04,DRV003,2024-02-06 13:42:12,6021.1,-0.1835,2.3771,9.9019,-0.355,1.186,-0.3,63.0,29.37127,77.804637,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14418,TRIP_DRV003_04,DRV003,2024-02-06 13:42:13,6022.6,-0.0711,0.0368,9.9179,0.165,-0.661,0.593,40.4,29.371448,77.804821,25,LANDSCAPE,NORMAL
ACC14419,TRIP_DRV003_04,DRV003,2024-02-06 13:42:15,6024.1,-0.2053,-0.2714,9.7818,0.425,-0.087,0.677,62.0,29.371694,77.805,25,LANDSCAPE,NORMAL
ACC14420,TRIP_DRV003_04,DRV003,2024-02-06 13:42:16,6025.6,-0.1133,-0.185,11.9567,1.506,1.182,3.159,39.0,29.371866,77.805186,25,FLAT,SPEED_BUMP
ACC14421,TRIP_DRV003_04,DRV003,2024-02-06 13:42:18,6027.1,-0.0799,-0.2117,9.7079,0.593,0.42,1.729,44.4,29.372105,77.805396,25,FLAT,NORMAL
ACC14422,TRIP_DRV003_04,DRV003,2024-02-06 13:42:19,6028.6,-0.2289,-0.1121,9.9387,0.532,0.441,0.73,41.9,29.372295,77.805583,25,FLAT,NORMAL
ACC14423,TRIP_DRV003_04,DRV003,2024-02-06 13:42:21,6030.1,0.0304,1.9624,9.6158,0.063,1.481,0.501,32.5,29.372494,77.80579,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14424,TRIP_DRV003_04,DRV003,2024-02-06 13:42:22,6031.6,0.9611,-0.4851,9.9435,1.446,0.165,-57.299,47.6,29.372728,77.805978,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC14425,TRIP_DRV003_04,DRV003,2024-02-06 13:42:24,6033.1,0.2358,-0.2755,9.6089,-0.587,-0.585,-1.383,63.3,29.372914,77.806165,25,PORTRAIT,NORMAL
ACC14426,TRIP_DRV003_04,DRV003,2024-02-06 13:42:25,6034.6,-0.1209,0.1983,9.6024,-0.119,-0.362,-1.734,57.4,29.37316,77.806341,25,LANDSCAPE,NORMAL
ACC14427,TRIP_DRV003_04,DRV003,2024-02-06 13:42:27,6036.1,-0.0466,-0.2746,9.9876,0.803,0.632,0.843,32.6,29.373341,77.806512,25,FLAT,NORMAL
ACC14428,TRIP_DRV003_04,DRV003,2024-02-06 13:42:28,6037.6,0.1249,-0.0079,9.8213,-0.953,-0.859,-1.996,49.0,29.373557,77.806731,25,PORTRAIT,NORMAL
ACC14429,TRIP_DRV003_04,DRV003,2024-02-06 13:42:30,6039.1,0.1025,0.2252,9.9222,-0.736,-0.183,-0.194,48.1,29.373766,77.806917,25,LANDSCAPE,NORMAL
ACC14430,TRIP_DRV003_04,DRV003,2024-02-06 13:42:31,6040.6,-0.0781,0.0707,9.6111,-0.783,0.017,-1.057,61.4,29.373974,77.807112,25,FLAT,NORMAL
ACC14431,TRIP_DRV003_04,DRV003,2024-02-06 13:42:33,6042.1,0.8027,-0.2149,9.8001,0.872,-0.63,-60.477,71.2,29.374204,77.807299,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC14432,TRIP_DRV003_04,DRV003,2024-02-06 13:42:34,6043.6,0.0443,-0.2626,9.9647,-0.559,0.383,-1.056,46.4,29.374393,77.807469,25,FLAT,NORMAL
ACC14433,TRIP_DRV003_04,DRV003,2024-02-06 13:42:36,6045.1,-0.0728,1.8553,9.6429,-0.156,1.422,0.079,66.0,29.374596,77.807662,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14434,TRIP_DRV003_04,DRV003,2024-02-06 13:42:37,6046.6,-0.0973,0.0971,9.7827,-0.117,-0.117,-1.809,52.5,29.374837,77.807847,25,LANDSCAPE,NORMAL
ACC14435,TRIP_DRV003_04,DRV003,2024-02-06 13:42:39,6048.1,-0.0811,0.272,9.7287,-0.039,-0.771,-0.525,49.6,29.375034,77.808061,25,LANDSCAPE,NORMAL
ACC14436,TRIP_DRV003_04,DRV003,2024-02-06 13:42:40,6049.6,-1.0653,-0.0158,9.745,-1.16,0.089,59.405,48.9,29.37523,77.808251,25,LANDSCAPE,AGGRESSIVE_LEFT_TURN
ACC14437,TRIP_DRV003_04,DRV003,2024-02-06 13:42:42,6051.1,-0.1239,-0.1462,9.8318,0.957,0.208,1.257,75.6,29.375465,77.808421,25,LANDSCAPE,NORMAL
ACC14438,TRIP_DRV003_04,DRV003,2024-02-06 13:42:43,6052.6,0.2779,0.0765,9.9494,0.788,-0.114,-1.508,62.0,29.375668,77.808622,25,PORTRAIT,NORMAL
ACC14439,TRIP_DRV003_04,DRV003,2024-02-06 13:42:45,6054.1,-0.1135,-0.0147,11.7869,-0.672,0.025,-1.709,73.1,29.375858,77.808795,25,PORTRAIT,SPEED_BUMP
ACC14440,TRIP_DRV003_04,DRV003,2024-02-06 13:42:46,6055.6,0.062,-0.2647,9.6494,0.298,0.099,0.843,77.8,29.376085,77.80898,25,LANDSCAPE,NORMAL
ACC14441,TRIP_DRV003_04,DRV003,2024-02-06 13:42:48,6057.1,0.2282,0.2106,9.9874,0.025,-0.667,-0.344,71.0,29.376279,77.809195,25,PORTRAIT,NORMAL
ACC14442,TRIP_DRV003_04,DRV003,2024-02-06 13:42:49,6058.6,-0.1435,-0.1146,9.7694,0.409,0.816,0.597,38.7,29.376501,77.809359,25,LANDSCAPE,NORMAL
ACC14443,TRIP_DRV003_04,DRV003,2024-02-06 13:42:51,6060.2,0.1025,-0.061,9.9971,0.7,0.596,-1.593,66.8,29.376721,77.809574,25,FLAT,NORMAL
ACC14444,TRIP_DRV003_04,DRV003,2024-02-06 13:42:52,6061.7,-0.2135,0.2114,9.6969,0.305,-0.906,-0.06,53.3,29.376905,77.809748,25,LANDSCAPE,NORMAL
ACC14445,TRIP_DRV003_04,DRV003,2024-02-06 13:42:54,6063.2,0.0146,0.0034,9.9551,-0.754,-0.079,1.003,54.7,29.377107,77.809948,25,PORTRAIT,NORMAL
ACC14446,TRIP_DRV003_04,DRV003,2024-02-06 13:42:55,6064.7,0.0169,0.1131,9.9577,0.65,-0.936,-0.329,40.2,29.377348,77.810114,25,FLAT,NORMAL
ACC14447,TRIP_DRV003_04,DRV003,2024-02-06 13:42:57,6066.2,0.1536,-0.2401,9.7871,0.091,-0.238,-1.451,47.8,29.377526,77.8103,25,PORTRAIT,NORMAL
ACC14448,TRIP_DRV003_04,DRV003,2024-02-06 13:42:58,6067.7,0.1714,-2.3686,9.786,0.329,-1.221,-1.115,53.4,29.377768,77.810508,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC14449,TRIP_DRV003_04,DRV003,2024-02-06 13:43:00,6069.2,0.245,0.0617,9.9507,0.135,-0.223,0.568,37.5,29.377951,77.810697,25,LANDSCAPE,NORMAL
ACC14450,TRIP_DRV003_04,DRV003,2024-02-06 13:43:01,6070.7,-0.1364,-0.2076,9.6784,-0.878,-0.251,1.748,66.2,29.378169,77.81088,25,PORTRAIT,NORMAL
ACC14451,TRIP_DRV003_04,DRV003,2024-02-06 13:43:03,6072.2,0.9863,-0.2967,9.7538,1.226,-0.4,-63.861,79.7,29.378394,77.811069,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC14452,TRIP_DRV003_04,DRV003,2024-02-06 13:43:04,6073.7,0.1119,0.1065,9.6025,-0.143,-0.783,-0.962,58.3,29.378581,77.811275,25,LANDSCAPE,NORMAL
ACC14453,TRIP_DRV003_04,DRV003,2024-02-06 13:43:06,6075.2,0.2111,-0.0088,9.8872,0.994,-0.729,-1.841,60.8,29.378788,77.81145,25,PORTRAIT,NORMAL
ACC14454,TRIP_DRV003_04,DRV003,2024-02-06 13:43:07,6076.7,0.1615,-0.2265,9.9488,-0.141,-0.927,0.918,33.8,29.37902,77.811622,25,PORTRAIT,NORMAL
ACC14455,TRIP_DRV003_04,DRV003,2024-02-06 13:43:09,6078.2,0.1911,1.7137,9.7975,-0.195,1.019,1.292,42.4,29.379224,77.811835,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC14456,TRIP_DRV003_04,DRV003,2024-02-06 13:43:10,6079.7,0.0904,-0.1802,9.714,-0.941,-0.607,1.971,69.6,29.379439,77.812004,25,FLAT,NORMAL
ACC14457,TRIP_DRV003_04,DRV003,2024-02-06 13:43:12,6081.2,0.0068,-0.0567,9.8254,0.888,0.757,1.478,36.2,29.379627,77.812209,25,FLAT,NORMAL
ACC14458,TRIP_DRV003_04,DRV003,2024-02-06 13:43:13,6082.7,0.0743,0.0223,9.8924,0.64,0.809,-0.429,44.3,29.379848,77.812378,25,LANDSCAPE,NORMAL
ACC14459,TRIP_DRV003_04,DRV003,2024-02-06 13:43:15,6084.2,0.2383,-0.0857,9.9445,0.554,0.023,1.275,54.7,29.380075,77.812582,25,PORTRAIT,NORMAL
ACC14460,TRIP_DRV003_04,DRV003,2024-02-06 13:43:16,6085.7,0.0705,-0.2813,9.835,0.631,0.962,-1.099,57.6,29.380259,77.812755,25,PORTRAIT,NORMAL
ACC14461,TRIP_DRV003_04,DRV003,2024-02-06 13:43:18,6087.2,0.1793,-1.562,9.6325,0.297,-1.578,-0.71,30.9,29.380484,77.81297,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14462,TRIP_DRV003_04,DRV003,2024-02-06 13:43:19,6088.7,0.1328,-0.0217,9.924,-0.114,-0.173,-1.751,34.3,29.38067,77.813154,25,FLAT,NORMAL
ACC14463,TRIP_DRV003_04,DRV003,2024-02-06 13:43:21,6090.2,-0.1032,-0.1265,9.7599,0.051,0.442,1.971,35.8,29.380897,77.813353,25,LANDSCAPE,NORMAL
ACC14464,TRIP_DRV003_04,DRV003,2024-02-06 13:43:22,6091.7,-0.0104,-0.0329,9.9191,0.219,0.239,1.127,53.9,29.381086,77.813515,25,FLAT,NORMAL
ACC14465,TRIP_DRV003_04,DRV003,2024-02-06 13:43:24,6093.2,-0.1238,0.093,9.7987,-0.458,0.966,0.447,68.8,29.381328,77.813718,25,LANDSCAPE,NORMAL
ACC14466,TRIP_DRV003_04,DRV003,2024-02-06 13:43:25,6094.7,0.0732,0.2745,9.674,0.271,0.259,-0.633,69.9,29.381538,77.813903,25,PORTRAIT,NORMAL
ACC14467,TRIP_DRV003_04,DRV003,2024-02-06 13:43:27,6096.2,1.0894,0.335,9.6044,0.63,0.343,-63.696,53.5,29.381744,77.814095,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC14468,TRIP_DRV003_04,DRV003,2024-02-06 13:43:28,6097.7,0.2791,0.1071,9.7223,-0.06,0.453,0.73,67.5,29.381926,77.814299,25,LANDSCAPE,NORMAL
ACC14469,TRIP_DRV003_04,DRV003,2024-02-06 13:43:30,6099.2,-0.2026,-0.0465,9.9047,0.148,0.281,-0.997,59.9,29.382171,77.814487,25,FLAT,NORMAL
ACC14470,TRIP_DRV003_04,DRV003,2024-02-06 13:43:31,6100.7,-0.0851,0.0658,9.681,0.42,0.877,0.168,56.0,29.382363,77.814684,25,PORTRAIT,NORMAL
ACC14471,TRIP_DRV003_04,DRV003,2024-02-06 13:43:33,6102.2,0.1977,0.2551,9.6694,0.785,0.503,1.529,70.0,29.382563,77.814834,25,PORTRAIT,NORMAL
ACC14472,TRIP_DRV003_04,DRV003,2024-02-06 13:43:34,6103.7,-0.9108,-0.3326,9.8183,-1.067,0.523,65.754,50.6,29.382786,77.815028,25,FLAT,AGGRESSIVE_LEFT_TURN
ACC14473,TRIP_DRV003_04,DRV003,2024-02-06 13:43:36,6105.2,-0.193,-2.3637,9.9818,-0.445,-1.157,-0.855,67.2,29.383011,77.815243,25,FLAT,AGGRESSIVE_BRAKING
ACC14474,TRIP_DRV003_04,DRV003,2024-02-06 13:43:37,6106.7,-0.1647,-0.0911,9.8582,0.249,-0.217,-0.153,45.8,29.383191,77.815417,25,PORTRAIT,NORMAL
ACC14475,TRIP_DRV003_04,DRV003,2024-02-06 13:43:39,6108.2,0.299,0.1531,9.999,-0.485,0.571,0.05,65.8,29.383426,77.815606,25,LANDSCAPE,NORMAL
ACC14476,TRIP_DRV003_04,DRV003,2024-02-06 13:43:40,6109.7,-0.0837,-1.8061,9.6422,0.01,-1.898,1.442,45.9,29.383604,77.815815,25,FLAT,AGGRESSIVE_BRAKING
ACC14477,TRIP_DRV003_04,DRV003,2024-02-06 13:43:42,6111.2,0.176,0.0324,9.9946,-0.67,-0.942,-0.057,53.7,29.383819,77.815991,25,LANDSCAPE,NORMAL
ACC14478,TRIP_DRV003_04,DRV003,2024-02-06 13:43:43,6112.7,-0.2503,0.0301,9.9034,-0.625,-0.603,1.048,59.0,29.384038,77.816185,25,PORTRAIT,NORMAL
ACC14479,TRIP_DRV003_04,DRV003,2024-02-06 13:43:45,6114.2,-0.2148,-0.2984,9.6414,0.682,-0.954,0.764,69.8,29.384244,77.816358,25,PORTRAIT,NORMAL
ACC14480,TRIP_DRV003_04,DRV003,2024-02-06 13:43:46,6115.7,0.0255,-0.236,9.8616,0.407,0.103,0.244,68.6,29.384448,77.816546,25,PORTRAIT,NORMAL
ACC14481,TRIP_DRV003_04,DRV003,2024-02-06 13:43:48,6117.2,-0.1919,-0.2959,9.7009,0.673,-0.906,1.946,45.6,29.384663,77.816757,25,PORTRAIT,NORMAL
ACC14482,TRIP_DRV003_04,DRV003,2024-02-06 13:43:49,6118.7,-1.2742,-0.0618,9.8184,-0.652,-0.002,47.387,59.2,29.38487,77.816937,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14483,TRIP_DRV003_04,DRV003,2024-02-06 13:43:51,6120.2,0.2189,0.2932,9.9339,0.078,0.185,0.926,50.5,29.385083,77.817127,25,LANDSCAPE,NORMAL
ACC14484,TRIP_DRV003_04,DRV003,2024-02-06 13:43:52,6121.7,-0.0562,2.3192,9.9422,-0.474,1.1,-1.2,58.8,29.385313,77.817304,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14485,TRIP_DRV003_04,DRV003,2024-02-06 13:43:54,6123.2,0.0601,-0.0678,9.675,0.02,0.13,-1.639,59.2,29.385508,77.817499,25,LANDSCAPE,NORMAL
ACC14486,TRIP_DRV003_04,DRV003,2024-02-06 13:43:55,6124.7,-0.2678,0.2436,9.6606,0.128,-0.24,1.081,33.1,29.385707,77.817693,25,PORTRAIT,NORMAL
ACC14487,TRIP_DRV003_04,DRV003,2024-02-06 13:43:57,6126.2,0.1819,0.1724,9.6673,-0.887,-0.595,-1.032,66.7,29.385909,77.817864,25,FLAT,NORMAL
ACC14488,TRIP_DRV003_04,DRV003,2024-02-06 13:43:58,6127.7,0.1377,-0.2139,9.8709,-0.192,-0.228,-1.908,71.9,29.38615,77.818067,25,FLAT,NORMAL
ACC14489,TRIP_DRV003_04,DRV003,2024-02-06 13:44:00,6129.2,-0.245,0.1782,9.7465,-0.574,-0.637,-0.332,55.8,29.386336,77.81824,25,LANDSCAPE,NORMAL
ACC14490,TRIP_DRV003_04,DRV003,2024-02-06 13:44:01,6130.7,0.292,0.0401,9.7884,0.896,-0.783,-0.002,51.9,29.386565,77.818445,25,PORTRAIT,NORMAL
ACC14491,TRIP_DRV003_04,DRV003,2024-02-06 13:44:03,6132.2,-1.2845,-0.4576,9.9611,-1.126,0.024,63.487,53.1,29.386756,77.818632,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC14492,TRIP_DRV003_04,DRV003,2024-02-06 13:44:04,6133.7,0.2221,-0.1911,9.8774,-0.553,-0.33,1.754,78.4,29.386958,77.818826,25,FLAT,NORMAL
ACC14493,TRIP_DRV003_04,DRV003,2024-02-06 13:44:06,6135.2,-0.0686,-0.2731,9.7734,-0.384,-0.59,-1.225,58.5,29.387191,77.819005,25,PORTRAIT,NORMAL
ACC14494,TRIP_DRV003_04,DRV003,2024-02-06 13:44:07,6136.7,-0.293,-0.0036,9.8266,0.823,-0.744,0.778,30.6,29.387409,77.819218,25,PORTRAIT,NORMAL
ACC14495,TRIP_DRV003_04,DRV003,2024-02-06 13:44:09,6138.2,1.1434,0.4514,9.7245,1.227,-0.153,-62.857,43.0,29.387591,77.819405,25,LANDSCAPE,AGG_RIGHT_LANE_CHANGE
ACC14496,TRIP_DRV003_04,DRV003,2024-02-06 13:44:10,6139.7,-0.2283,0.1393,9.7772,-0.359,-0.711,-0.086,71.1,29.3878,77.819578,25,LANDSCAPE,NORMAL
ACC14497,TRIP_DRV003_04,DRV003,2024-02-06 13:44:12,6141.2,-0.0483,0.1949,9.6117,0.861,-0.627,-1.058,70.9,29.388023,77.819778,25,PORTRAIT,NORMAL
ACC14498,TRIP_DRV003_04,DRV003,2024-02-06 13:44:13,6142.7,-0.2049,-0.1571,9.6544,-0.625,0.076,1.046,51.3,29.388214,77.819959,25,LANDSCAPE,NORMAL
ACC14499,TRIP_DRV003_04,DRV003,2024-02-06 13:44:15,6144.2,0.2945,0.2779,9.9885,-0.445,-0.297,0.227,65.3,29.388453,77.820171,25,FLAT,NORMAL
ACC14500,TRIP_DRV003_04,DRV003,2024-02-06 13:44:16,6145.7,-0.0717,-0.2972,9.9939,0.148,0.664,1.894,37.8,29.388637,77.820355,25,PORTRAIT,NORMAL
ACC14501,TRIP_DRV003_04,DRV003,2024-02-06 13:44:18,6147.2,0.0343,-2.1708,9.6101,0.035,-1.397,-1.905,66.1,29.38884,77.820526,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC14502,TRIP_DRV003_04,DRV003,2024-02-06 13:44:19,6148.7,0.0664,0.2432,9.9851,0.426,0.096,-0.039,66.0,29.389068,77.820719,25,LANDSCAPE,NORMAL
ACC14503,TRIP_DRV003_04,DRV003,2024-02-06 13:44:21,6150.2,-0.0196,0.0862,9.8803,-0.567,0.145,0.188,64.7,29.389275,77.820924,25,PORTRAIT,NORMAL
ACC14504,TRIP_DRV003_04,DRV003,2024-02-06 13:44:22,6151.7,0.152,-0.216,9.9425,-0.828,-0.068,1.685,37.9,29.389505,77.821109,25,FLAT,NORMAL
ACC14505,TRIP_DRV003_04,DRV003,2024-02-06 13:44:24,6153.2,0.0804,2.1855,9.7464,-0.455,1.46,0.388,38.1,29.389709,77.821303,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC14506,TRIP_DRV003_04,DRV003,2024-02-06 13:44:25,6154.7,0.1333,0.2642,12.2793,0.837,1.188,0.846,48.7,29.389892,77.821481,25,LANDSCAPE,SPEED_BUMP
ACC14507,TRIP_DRV003_04,DRV003,2024-02-06 13:44:27,6156.3,-1.2935,0.3822,9.9051,-0.554,-0.398,89.12,30.9,29.390131,77.821674,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC14508,TRIP_DRV003_04,DRV003,2024-02-06 13:44:28,6157.8,0.1065,-0.2471,9.9419,-0.306,-0.465,-0.337,33.9,29.390322,77.821863,25,PORTRAIT,NORMAL
ACC14509,TRIP_DRV003_04,DRV003,2024-02-06 13:44:30,6159.3,0.0362,2.0502,9.9551,-0.051,0.669,0.682,78.6,29.390538,77.822054,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC14510,TRIP_DRV003_04,DRV003,2024-02-06 13:44:31,6160.8,1.4559,-0.2657,9.918,0.539,0.676,-88.072,75.6,29.390755,77.822251,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC14511,TRIP_DRV003_04,DRV003,2024-02-06 13:44:33,6162.3,-0.2654,0.151,9.7128,-0.055,0.636,1.129,69.1,29.390961,77.822403,25,PORTRAIT,NORMAL
ACC14512,TRIP_DRV003_04,DRV003,2024-02-06 13:44:34,6163.8,-0.1867,-2.2398,9.6023,-0.472,-1.572,0.257,77.6,29.39116,77.822591,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC14513,TRIP_DRV003_04,DRV003,2024-02-06 13:44:36,6165.3,-0.0471,0.186,9.7624,-0.452,0.398,-0.687,41.5,29.391362,77.822811,25,LANDSCAPE,NORMAL
ACC14514,TRIP_DRV003_04,DRV003,2024-02-06 13:44:37,6166.8,0.0849,-2.2929,9.7599,-0.082,-1.354,-1.356,39.6,29.391575,77.82299,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC14515,TRIP_DRV003_04,DRV003,2024-02-06 13:44:39,6168.3,-0.1178,-0.1962,9.9571,0.743,-0.73,-1.518,51.6,29.391793,77.82316,25,LANDSCAPE,NORMAL
ACC14516,TRIP_DRV003_04,DRV003,2024-02-06 13:44:40,6169.8,0.1616,-0.2804,9.7409,-0.983,-0.716,0.832,40.6,29.39202,77.823377,25,LANDSCAPE,NORMAL
ACC14517,TRIP_DRV003_04,DRV003,2024-02-06 13:44:42,6171.3,0.0792,-0.1509,9.6563,0.194,-0.225,-0.431,46.0,29.392199,77.823559,25,LANDSCAPE,NORMAL
ACC14518,TRIP_DRV003_04,DRV003,2024-02-06 13:44:43,6172.8,-0.2759,-0.1984,9.9331,-0.746,0.622,1.404,64.7,29.392406,77.823729,25,PORTRAIT,NORMAL
ACC14519,TRIP_DRV003_04,DRV003,2024-02-06 13:44:45,6174.3,0.1861,-0.2465,9.7524,-0.811,0.623,-1.384,33.7,29.392626,77.823918,25,LANDSCAPE,NORMAL
ACC14520,TRIP_DRV003_04,DRV003,2024-02-06 13:44:46,6175.8,0.0062,0.1616,9.7125,-0.907,0.118,1.662,42.2,29.392823,77.824129,25,LANDSCAPE,NORMAL
ACC14521,TRIP_DRV003_04,DRV003,2024-02-06 13:44:48,6177.3,-1.2611,0.2899,9.6938,-1.441,0.799,73.093,53.6,29.393053,77.824311,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC14522,TRIP_DRV003_04,DRV003,2024-02-06 13:44:49,6178.8,0.2955,0.2861,9.9827,0.078,0.535,-0.48,31.2,29.393255,77.8245,25,PORTRAIT,NORMAL
ACC14523,TRIP_DRV003_04,DRV003,2024-02-06 13:44:51,6180.3,-1.0164,-0.1399,9.6008,-0.749,-0.278,88.595,57.6,29.39347,77.824693,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC14524,TRIP_DRV003_04,DRV003,2024-02-06 13:44:52,6181.8,0.07,-0.2451,9.9521,-0.306,-0.083,-0.793,33.7,29.39367,77.824879,25,FLAT,NORMAL
ACC14525,TRIP_DRV003_04,DRV003,2024-02-06 13:44:54,6183.3,0.1952,-0.2394,9.797,0.473,-0.709,0.425,49.8,29.3939,77.825082,25,LANDSCAPE,NORMAL
ACC14526,TRIP_DRV003_04,DRV003,2024-02-06 13:44:55,6184.8,-0.0536,-0.107,9.6243,0.171,0.713,-0.016,58.2,29.394091,77.825258,25,FLAT,NORMAL
ACC14527,TRIP_DRV003_04,DRV003,2024-02-06 13:44:57,6186.3,1.1616,-0.3994,9.7514,1.318,-0.156,-81.808,32.7,29.394325,77.825458,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC14528,TRIP_DRV003_04,DRV003,2024-02-06 13:44:58,6187.8,0.0595,0.0259,9.9296,-0.208,0.626,-0.488,61.3,29.394508,77.825647,25,PORTRAIT,NORMAL
ACC14529,TRIP_DRV003_04,DRV003,2024-02-06 13:45:00,6189.3,-0.0871,2.405,9.8473,0.266,1.229,1.42,43.9,29.394728,77.825813,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC14530,TRIP_DRV003_04,DRV003,2024-02-06 13:45:01,6190.8,0.0793,-0.1759,9.9732,-0.524,0.951,-1.209,55.6,29.394956,77.826008,25,PORTRAIT,NORMAL
ACC14531,TRIP_DRV003_04,DRV003,2024-02-06 13:45:03,6192.3,0.2571,0.2166,9.7892,0.434,-0.346,-0.326,48.1,29.395147,77.826207,25,PORTRAIT,NORMAL
ACC14532,TRIP_DRV003_04,DRV003,2024-02-06 13:45:04,6193.8,-0.1632,-0.2613,9.7746,0.23,-0.864,1.357,47.3,29.395352,77.826382,25,PORTRAIT,NORMAL
ACC14533,TRIP_DRV003_04,DRV003,2024-02-06 13:45:06,6195.3,0.1044,-0.2718,9.626,0.499,-0.876,1.848,60.2,29.395578,77.826578,25,LANDSCAPE,NORMAL
ACC14534,TRIP_DRV003_04,DRV003,2024-02-06 13:45:07,6196.8,0.07,0.2223,9.8784,-0.94,-0.499,-1.527,41.7,29.395759,77.826766,25,PORTRAIT,NORMAL
ACC14535,TRIP_DRV003_04,DRV003,2024-02-06 13:45:09,6198.3,-0.0754,0.2627,9.933,0.051,-0.847,-0.229,37.3,29.396002,77.826979,25,PORTRAIT,NORMAL
ACC14536,TRIP_DRV003_04,DRV003,2024-02-06 13:45:10,6199.8,0.1734,-2.2265,9.8265,-0.201,-1.714,-0.596,60.3,29.396197,77.827164,25,FLAT,AGGRESSIVE_BRAKING
ACC14537,TRIP_DRV003_04,DRV003,2024-02-06 13:45:12,6201.3,-0.1995,-0.2446,9.8625,0.428,-0.233,0.555,37.4,29.396414,77.827332,25,FLAT,NORMAL
ACC14538,TRIP_DRV003_04,DRV003,2024-02-06 13:45:13,6202.8,0.2455,0.0452,9.9392,0.225,0.596,-0.328,35.5,29.396602,77.827533,25,FLAT,NORMAL
ACC14539,TRIP_DRV003_04,DRV003,2024-02-06 13:45:15,6204.3,0.0442,-0.0851,9.6318,-0.509,-0.014,-0.354,52.3,29.396807,77.827734,25,FLAT,NORMAL
ACC14540,TRIP_DRV003_04,DRV003,2024-02-06 13:45:16,6205.8,1.3126,-0.0325,9.7314,1.197,0.405,-72.26,44.8,29.397018,77.827909,25,LANDSCAPE,AGG_RIGHT_LANE_CHANGE
ACC14541,TRIP_DRV003_04,DRV003,2024-02-06 13:45:18,6207.3,-0.1438,-0.201,9.6383,0.135,-0.553,1.65,61.2,29.397259,77.828112,25,LANDSCAPE,NORMAL
